courseid,userid,name,city,lastaccess
2060,137607,Daniel Barbosa,Recife,1575643201
2060,137608,José Ferreira,Vitória de Santo Antão,1575334591
2060,137610,Bruno Rodrigues,Recife,1574112701
2060,137613,Laura Dias,Olinda,1575335397
2060,137614,Erick Almeida,Arcoverde,1575326282
2060,137615,Vinícius Melo,Recife,1575336837
2060,137617,Erick Carvalho,Jaboatão dos Guararapes,1575420468
2060,137619,Yasmin Correia,Recife,1575554553
2060,137620,Miguel Rocha,Caruaru,1575415865
2060,137621,Kai Costa,Recife,1574816136
2060,137629,Caio Ribeiro,Jaboatão dos Guararapes,1575449716
2060,137631,Guilherme Costa,Jaboatão dos Guararapes,1575636905
2060,137632,Larissa Ferreira,Ferreiros,1572737034
2060,137633,Vitor Rodrigues,Petrolina,1572690505
2060,137634,André Castro,Jaboatão dos Guararapes,1575376652
2060,137637,Carlos Almeida,Delmiro Gouveia,1572295751
2060,137638,Nicolash Pereira,Jaboatão dos Guararapes,1573657527
2060,137639,Letícia Almeida,Garanhuns,1573756895
2060,137640,Júlio Oliveira,Gravatá,1575420923
2060,137643,Alice Pinto,Petrolina,1572402798
2060,137648,Bianca Santos,Paranatama,1575644986
2060,137649,Carlos Ferreira,Agrestina,1575556126
2060,137652,Nicolas Pereira,Lagoa do Ouro,1575423822
2060,137654,Diego Araujo,Recife,1575470916
2060,137659,Bianca Souza,Recife,1575598843
2060,137661,Arthur Araujo,Olinda,1575481417
2060,137662,Eduarda Cunha,Petrolina,1575467447
2060,137665,Bruna Pinto,Condado,1575343185
2060,137666,Vitór Cardoso,Paudalho,1575407946
2060,137669,Clara Santos,Carpina,1575424141
2060,137670,Sofia Ribeiro,São Lourenço da Mata,1575468071
2060,137675,Beatrice Cavalcanti,Paulista,1572993002
2060,137677,João Gomes,Paulista,1574339001
2060,137683,Rafaela Rodrigues,Cabrobó,1575590846
2060,137686,Alice Costa,Lagoa Grande,1575401063
2060,137691,Luís Ferreira,Paulista,1575414023
2060,137692,Kai Dias,Recife,1575427704
2060,137695,Kauã Dias,Jaboatão dos Guararapes,1575548253
2060,137698,Sarah Correia,Recife,1575379579
2060,137699,Gabriel Correia,Recife,1574107720
2060,137703,Vitoria Almeida,Recife,1575588822
2060,137705,Felipe Almeida,Recife,1575345099
2060,137706,Samuel Martins,Olinda,1575411939
2060,137707,Paulo Araujo,Pitimbu,1575427102
2060,137708,Tiago Araujo,Belo Jardim,1575564821
2060,137710,Livia Goncalves,Camaragibe,1575397218
2060,137712,Emily Alves,Jaboatão dos Guararapes,1574810234
2060,137713,Paulo Sousa,Recife,1575399506
2060,137715,Melissa Souza,Recife,1574986439
2060,137717,Luana Pereira,Buíque,1575399028
2060,137720,Gustavo Rocha,Recife,1575442797
2060,137721,Rafaela Dias,Garanhuns,1575467933
2060,137722,Thaís Goncalves,Jaboatão dos Guararapes,1575473021
2060,137723,Victor Dias,Buíque,1574299101
2060,137725,Kai Costa,São Lourenço da Mata,1575422370
2060,137736,Alice Costa,Jaboatão dos Guararapes,1573613962
2060,137738,Nicole Dias,Palmares,1575458677
2060,137740,Joao Oliveira,Cabo de Santo Agostinho,1573613939
2060,137741,Vitór Rodrigues,Escada,1575457801
2060,137743,Mariana Melo,Recife,1575418882
2060,137746,Thaís Souza,Recife,1575418873
2060,137749,Paulo Ribeiro,Vicência,1575589976
2060,137751,Danilo Fernandes,Agrestina,1574819763
2060,137752,Melissa Barros,Olinda,1575219632
2060,137753,Fernanda Gomes,Caruaru,1575565842
2060,137754,Otávio Ferreira,Itabaiana,1574815910
2060,137755,Felipe Pereira,Serra Talhada,1572562224
2060,137756,Melissa Carvalho,Caruaru,1575493245
2060,137757,Pedro Oliveira,Jaboatão dos Guararapes,1575416860
2060,137763,Murilo Cardoso,Venturosa,1575472168
2060,137766,Fábio Oliveira,Garanhuns,1574645531
2060,137767,Brenda Goncalves,Recife,1575479264
2060,137769,Vinicius Rodrigues,Moreno,1575465847
2060,137770,Felipe Barros,Cabo de Santo Agostinho,1575428216
2060,137771,Giovana Goncalves,Petrolina,1574606274
2060,137776,José Gomes,Carpina,1575425265
2060,137778,Luan Cunha,Recife,1575333441
2060,137780,Sofia Dias,Nazaré da Mata,1575327820
2060,137784,Cauã Cavalcanti,Arcoverde,1574821701
2060,137786,Vitór Lima,Exu,1572426232
2060,137787,Luiz Almeida,Camaragibe,1575504744
2060,137788,Otávio Sousa,Ipubi,1575424236
2060,137790,Daniel Rodrigues,Olinda,1572869835
2060,137792,Rafaela Araujo,Paulista,1574821242
2060,137794,Mariana Silva,Caruaru,1575555897
2060,137795,Camila Silva,Jaboatão dos Guararapes,1575339698
2060,137797,Bianca Souza,São José do Egito,1574171375
2060,137798,Giovana Goncalves,Recife,1575492760
2060,137799,José Fernandes,Paulista,1575296865
2060,137800,Laura Pereira,Recife,1575464081
2060,137801,Leila Pereira,Salgueiro,1574855063
2060,137802,Mariana Goncalves,Paudalho,1573762137
2060,137804,Júlio Almeida,Camaragibe,1575154515
2060,137809,Vitoria Rodrigues,Jaboatão dos Guararapes,1575562786
2060,137812,Evelyn Lima,Ipojuca,1574981148
2060,137814,Kauê Correia,Recife,1575609443
2060,137815,Evelyn Rodrigues,Garanhuns,1573725497
2060,137817,Bruno Oliveira,Petrolina,1575422820
2060,137821,Vitor Pinto,Garanhuns,1575590730
2060,137824,Maria Fernandes,Petrolina,1575466356
2060,137825,Bianca Carvalho,Olinda,1575446662
2060,137827,Eduarda Cardoso,Jaboatão dos Guararapes,1575397040
2060,137828,Lucas Cavalcanti,Paulista,1575398723
2060,137829,Laura Azevedo,Paudalho,1575451486
2060,137830,Julia Goncalves,Fernando de Noronha,1574160649
2060,137832,Mariana Carvalho,Camaragibe,1575635293
2060,137836,Nicolash Pereira,Jaboatão dos Guararapes,1575429466
2060,137838,José Alves,Recife,1575578922
2060,137840,Giovana Rodrigues,Recife,1575643032
2060,137842,Evelyn Barbosa,Cabo de Santo Agostinho,1575460891
2060,137849,Nicolas Goncalves,Garanhuns,1573341859
2060,137850,Gabrielly Gomes,Cabo de Santo Agostinho,1575424114
2060,137851,Miguel Cardoso,Caruaru,1575449611
2060,137853,Rebeca Gomes,Recife,1575422811
2060,137858,Diego Barros,Camaragibe,1575423736
2060,137859,Antônio Carvalho,Recife,1575377790
2060,137860,Leila Rocha,Goiana,1574128405
2060,137863,Vitória Barbosa,Paulista,1575486484
2060,137866,Marcos Rodrigues,Condado,1575424377
2060,137870,Gabriel Goncalves,Cabo de Santo Agostinho,1575456437
2060,137872,Luana Barbosa,Recife,1575430999
2060,137873,Luana Fernandes,Olinda,1573945650
2060,137874,Tiago Ribeiro,Recife,1575396488
2060,137875,Letícia Oliveira,Petrolândia,1575313678
2060,137876,Marina Lima,Quipapá,1575466914
2060,137880,Lara Cunha,Recife,1575500160
2060,137882,Nicolash Sousa,Catende,1575362516
2060,137886,Luis Goncalves,Paulista,1575588700
2060,137887,Gabrielly Martins,Caruaru,1575574558
2060,137891,Lucas Silva,Cabo de Santo Agostinho,1575417681
2060,137892,Davi Cavalcanti,Recife,1575318550
2060,137894,Vinicius Santos,Recife,1575459365
2060,137896,Diego Barros,Igarassu,1575484639
2060,137897,Martim Alves,Petrolina,1572660730
2060,137899,Luana Souza,Recife,1573604154
2060,137902,Victor Pereira,Recife,1572396130
2060,137903,José Azevedo,Nazaré da Mata,1575418797
2060,137905,Vinicius Fernandes,Petrolina,1575558976
2060,137906,Clara Almeida,Passira,1575551984
2060,137907,Vinícius Costa,Escada,1575404945
2060,137908,Kauã Costa,Vitória de Santo Antão,1574985214
2060,137909,Joao Castro,Petrolina,1575428618
2060,137910,Laura Correia,Abreu e Lima,1575548448
2060,137911,Luis Ribeiro,Olinda,1574705221
2060,137912,Júlia Silva,Tamandaré,1574520131
2060,137914,Daniel Goncalves,Água Preta,1575538563
2060,137915,Bianca Martins,Recife,1575425102
2060,137918,Emilly Alves,Paulista,1575391012
2060,137920,Ryan Fernandes,Carpina,1575400042
2060,137922,Laura Melo,Olinda,1575414567
2060,137924,Bianca Cunha,Recife,1575452206
2060,137929,Isabella Pinto,Jaboatão dos Guararapes,1575420617
2060,137930,Nicole Cavalcanti,Passira,1575589968
2060,137933,Aline Sousa,Vitória de Santo Antão,1575385574
2060,137936,Leonardo Pereira,Jaboatão dos Guararapes,1575259668
2060,137937,Carla Goncalves,Araçoiaba,1575380372
2060,137940,Julieta Castro,Recife,1575426094
2060,137943,Tânia Pinto,Sertânia,1575414424
2060,137946,Raissa Silva,Serra Talhada,1575418709
2060,137951,Antônio Barros,Recife,1575481425
2060,137952,Marcos Silva,Bom Conselho,1575501056
2060,137953,Vinicius Araujo,Bom Conselho,1575413052
2060,137954,Rafael Gomes,Barra de Guabiraba,1575417396
2060,137955,Marisa Ferreira,Palmares,1575124466
2060,137956,Antônio Oliveira,Jurema,1573261994
2060,137957,Leonardo Almeida,Recife,1575586695
2060,137958,Gustavo Sousa,Arcoverde,1574393098
2060,137960,Matheus Pereira,Paulista,1575592706
2060,137961,Caio Lima,São José da Coroa Grande,1575324139
2060,137962,Julieta Castro,Passira,1575582465
2060,137963,Laura Sousa,Vitória de Santo Antão,1575630622
2060,137967,Gabriel Barros,Surubim,1575479283
2060,137970,Daniel Cardoso,Olinda,1575056466
2060,137971,Breno Lima,Caruaru,1575594377
2060,137973,Clara Correia,Recife,1572432579
2060,137974,Diogo Almeida,Paudalho,1574808310
2060,137978,Renan Castro,Recife,1573063959
2060,137986,Thiago Barros,Água Preta,1575512022
2060,137995,Mateus Gomes,Recife,1573614304
2060,137997,Ryan Silva,Camocim de São Félix,1575415977
2060,137998,Júlia Lima,Recife,1574034480
2060,138001,Isabella Fernandes,Itacuruba,1575417885
2060,138007,Thiago Cardoso,Recife,1572401279
2060,138012,Júlia Castro,Jaboatão dos Guararapes,1574966543
2060,138015,Caio Pinto,Recife,1572308061
2060,138016,Vinicius Cavalcanti,Conde,1571795096
2060,138018,Kaua Araujo,Cabo de Santo Agostinho,1574875541
2060,138020,Livia Martins,Recife,1575291304
2060,138021,Antônio Pinto,Bom Conselho,1574428249
2060,138025,Aline Cardoso,Recife,1574768791
2060,138033,Luís Gomes,Paulista,1575642744
2060,138037,Luiz Barbosa,Dormentes,1575412947
2060,138039,Tiago Pereira,Jaboatão dos Guararapes,1575471925
2060,138041,Larissa Martins,Recife,1575457649
2060,138044,Daniel Pinto,Recife,1575460401
2060,138045,Mateus Gomes,Bom Conselho,1575411087
2060,138050,Carlos Gomes,Camaragibe,1574721246
2060,138051,Kauan Barros,Santa Maria da Boa Vista,1572569170
2060,138054,Samuel Oliveira,Água Preta,1575645416
2060,138056,Ágatha Souza,Jaboatão dos Guararapes,1575324595
2060,138057,Manuela Martins,Paulista,1574991593
2060,138063,Livia Oliveira,Jaboatão dos Guararapes,1575422046
2060,138064,Gabriel Goncalves,Olinda,1573611755
2060,138067,Matheus Castro,Recife,1572403848
2060,138069,Manuela Sousa,Petrolina,1575458793
2060,138075,Matheus Carvalho,Sertânia,1575413405
2060,138076,Thiago Barbosa,Recife,1572897448
2060,138078,Julia Fernandes,Salgueiro,1574855013
2060,138080,Luan Goncalves,Limoeiro,1575646539
2060,138082,Douglas Gomes,Abreu e Lima,1575403498
2060,138083,Luis Ferreira,Recife,1573136815
2060,138084,Paulo Costa,Igarassu,1573612964
2060,138085,Manuela Carvalho,Jaboatão dos Guararapes,1575559409
2060,138087,Tânia Lima,Recife,1574810328
2060,138089,Vinícius Costa,Recife,1575428667
2060,138093,Leila Carvalho,Sertânia,1575412724
2060,138094,Anna Carvalho,Gravatá,1575418596
2060,138097,Letícia Almeida,Cabo de Santo Agostinho,1575382068
2060,138098,Gustavo Fernandes,Salgueiro,1575404124
2060,138100,Letícia Castro,Paulista,1574182373
2060,138103,Vitória Carvalho,Cabo de Santo Agostinho,1574694083
2060,138106,Antônio Cunha,Vicência,1575501520
2060,138112,Breno Cardoso,Paudalho,1575412425
2060,138113,Marisa Rodrigues,Paudalho,1575414090
2060,138115,Kauan Silva,Petrolina,1575429285
2060,138119,Vinícius Alves,Bom Conselho,1573055141
2060,138121,Marcos Carvalho,Abreu e Lima,1575644913
2060,138122,Beatriz Castro,São Lourenço da Mata,1575336526
2060,138123,Luis Alves,Jaboatão dos Guararapes,1575471155
2060,138126,Martim Costa,São Bento do Una,1575327473
2060,138127,Júlia Costa,Jaboatão dos Guararapes,1575579628
2060,138129,Matheus Ribeiro,Ipojuca,1571790456
2060,138130,Giovana Correia,Itapetim,1575503526
2060,138132,Manuela Sousa,Salgueiro,1575331034
2060,138140,Victor Gomes,Serra Talhada,1575541917
2060,138141,Clara Fernandes,São Lourenço da Mata,1571785198
2060,138143,Giovanna Goncalves,Caruaru,1574988154
2060,138145,Gabrielle Lima,Abreu e Lima,1575567542
2060,138146,Samuel Alves,Buíque,1575407632
2060,138148,Júlia Correia,Serra Talhada,1575396702
2060,138150,Gabrielly Barbosa,Carpina,1574157083
2060,138151,Camila Pereira,Lagoa do Itaenga,1575414099
2060,138153,Alex Pinto,Poção,1575419099
2060,138154,Tomás Cunha,Serra Talhada,1574796261
2060,138160,Miguel Almeida,Caruaru,1574988120
2060,138161,Luana Correia,Recife,1575592538
2060,138163,Lavinia Dias,Serra Talhada,1574810241
2060,138164,Kaua Rocha,Paudalho,1571777308
2060,138165,Kauã Carvalho,Bom Conselho,1575486395
2060,138167,Bruna Melo,Vertente do Lério,1575396911
2060,138169,Bruna Ribeiro,Recife,1572477137
2060,138170,Aline Pereira,Jaboatão dos Guararapes,1575477449
2060,138171,Tiago Pereira,Santa Cruz do Capibaribe,1575030628
2060,138173,Laura Fernandes,Recife,1575295411
2060,138176,Isabella Pinto,Jaboatão dos Guararapes,1575469219
2060,138178,Emilly Barbosa,Recife,1574593601
2060,138179,Julian Barros,Recife,1575480952
2060,138181,Leila Ribeiro,Gameleira,1575424098
2060,138183,Joao Silva,Caetés,1575542240
2060,138186,Ágatha Costa,Carnaíba,1575458974
2060,138187,Samuel Souza,Carnaíba,1575413483
2060,138188,Isabella Azevedo,Carnaíba,1575413912
2060,138190,Julieta Ribeiro,Gameleira,1575503736
2060,138192,Vinícius Rocha,Bezerros,1573851730
2060,138193,Matilde Pereira,Olinda,1575426985
2060,138195,Luís Barros,Igarassu,1575508402
2060,138196,Gabriel Costa,Abreu e Lima,1572996540
2060,138197,Beatrice Barros,Abreu e Lima,1575427649
2060,138201,Erick Martins,Paulista,1575319672
2060,138202,Davi Cunha,Palmeira dos Índios,1575429535
2060,138205,Tomás Pereira,Recife,1575585997
2060,138208,Larissa Alves,São José do Belmonte,1575597506
2060,138210,Arthur Almeida,Vitória de Santo Antão,1575590304
2060,138214,Kauan Dias,Jaboatão dos Guararapes,1575553824
2060,138217,Isabelle Correia,Jaboatão dos Guararapes,1575569606
2060,138220,Sarah Almeida,São Lourenço da Mata,1575513169
2060,138224,Rafaela Azevedo,Recife,1575469875
2060,138225,Luiza Barbosa,Paulista,1575569805
2060,138227,Isabela Costa,São Lourenço da Mata,1574893025
2060,138228,Renan Fernandes,Lagoa do Carro,1575411824
2060,138231,Vitor Almeida,Recife,1575314668
2060,138234,Camila Alves,Camaragibe,1571966594
2060,138236,Sarah Barros,Jaboatão dos Guararapes,1575452897
2060,138237,Igor Rocha,Belo Jardim,1575208705
2060,138238,Kauã Pinto,Paulista,1575417509
2060,138239,Ana Dias,Olinda,1575602621
2060,138241,Júlio Almeida,Sertânia,1575382602
2060,138244,Sofia Oliveira,Jaboatão dos Guararapes,1575488279
2060,138245,Carla Pinto,Sertânia,1575382879
2060,138246,Luiza Souza,Jaboatão dos Guararapes,1571787776
2060,138247,Kauã Almeida,Petrolina,1575408489
2060,138252,Isabelle Correia,Olinda,1575400031
2060,138254,Guilherme Gomes,Recife,1575385068
2060,138256,Nicole Barros,Cabo de Santo Agostinho,1575242472
2060,138257,Murilo Fernandes,Vicência,1575426994
2060,138262,Marina Fernandes,Recife,1575372332
2060,138263,Gabrielle Costa,Jaboatão dos Guararapes,1575374834
2060,138266,Joao Cardoso,Jaboatão dos Guararapes,1575427281
2060,138267,Thaís Rodrigues,Timbaúba,1575373053
2060,138268,Giovanna Azevedo,Nazaré da Mata,1575605194
2060,138269,Lavinia Correia,Petrolina,1575423869
2060,138270,Giovana Correia,Jaboatão dos Guararapes,1572431362
2060,138272,Gabrielly Rodrigues,Buenos Aires,1575429400
2060,138274,Cauã Gomes,Recife,1575501734
2060,138278,Marcos Goncalves,Vitória de Santo Antão,1574731817
2060,138279,Thaís Fernandes,São Joaquim do Monte,1575587493
2060,138282,Nicole Cavalcanti,Recife,1575464529
2060,138288,Mariana Correia,Custódia,1575428781
2060,138290,Júlia Fernandes,Abreu e Lima,1574538192
2060,138293,Vitoria Pinto,Abreu e Lima,1575141296
2060,138298,Nicolash Alves,Recife,1575584992
2060,138299,Ana Lima,Água Preta,1575466104
2060,138300,Luana Sousa,Paulista,1575219202
2060,138302,Estevan Goncalves,Ipojuca,1572194683
2060,138303,Enzo Martins,Paulista,1575463293
2060,138304,Isabelle Castro,Paulista,1575502837
2060,138306,Laura Alves,Recife,1575298738
2060,138309,Sarah Sousa,Paulista,1574821540
2060,138318,Sarah Martins,Igarassu,1574727973
2060,138320,Melissa Oliveira,Olinda,1575463167
2060,138321,Tânia Ferreira,Abreu e Lima,1575628240
2060,138323,Giovana Barros,Jaboatão dos Guararapes,1575428142
2060,138333,Camila Cardoso,Olinda,1575384654
2060,138337,Emily Barbosa,Cabo de Santo Agostinho,1575316542
2060,138339,Fernanda Costa,Igarassu,1575399233
2060,138340,Diogo Goncalves,Vicência,1575596630
2060,138342,Miguel Souza,Caruaru,1575393002
2060,138343,Ana Rodrigues,Recife,1575457148
2060,138344,Isabella Oliveira,Recife,1575647428
2060,138347,Diogo Azevedo,Recife,1575637662
2060,138348,Vitor Lima,Bom Conselho,1575624095
2060,138351,Manuela Rodrigues,Olinda,1575394599
2060,138352,Eduarda Ribeiro,Palmares,1575417889
2060,138355,Letícia Ferreira,Recife,1571880788
2060,138356,Fernanda Cardoso,Paulo Afonso,1575556205
2060,138358,Matilde Barros,Belém de São Francisco,1575448900
2060,138362,Kaua Barros,São José da Coroa Grande,1574196714
2060,138369,André Melo,Araripina,1575469234
2060,138372,Beatrice Castro,Recife,1574902964
2060,138373,Danilo Santos,Belo Jardim,1574788052
2060,138375,Erick Barbosa,Abaré,1575495828
2060,138376,Gabrielle Oliveira,Jaboatão dos Guararapes,1573008538
2060,138377,Alice Santos,Camaragibe,1575480782
2060,138379,Alice Goncalves,Poção,1575427806
2060,138382,Eduardo Cavalcanti,Paulista,1575486696
2060,138383,Tiago Lima,Custódia,1575388549
2060,138384,Paulo Rodrigues,Itaquitinga,1575410970
2060,138387,José Almeida,Caruaru,1574788505
2060,138390,Daniel Rodrigues,Recife,1575428164
2060,138392,Marcos Souza,Bom Jardim,1575387383
2060,138395,Kauã Cavalcanti,Brejo da Madre de Deus,1575429543
2060,138397,Leonor Martins,Santa Cruz do Capibaribe,1575398561
2060,138399,Raissa Pereira,Recife,1575336567
2060,138400,Diego Fernandes,Abreu e Lima,1575414274
2060,138401,Isabela Azevedo,Triunfo,1575592934
2060,138402,Luana Alves,Jaboatão dos Guararapes,1575316174
2060,138405,Erick Silva,Recife,1573786510
2060,138408,Mateus Cunha,Recife,1575362788
2060,138412,Miguel Rocha,Araripina,1575393406
2060,138413,Rebeca Pinto,Petrolina,1574433081
2060,138416,Isabella Barbosa,Recife,1573607425
2060,138417,Joao Gomes,Vitória de Santo Antão,1575571524
2060,138418,Julia Silva,Recife,1575580886
2060,138419,Aline Pinto,Afogados da Ingazeira,1575537545
2060,138422,Gabrielly Costa,Cabo de Santo Agostinho,1574461571
2060,138426,Luiza Lima,Limoeiro,1572396713
2060,138428,Julia Cavalcanti,Recife,1575394699
2060,138431,Camila Rodrigues,Passira,1575500963
2060,138433,Letícia Barros,Paulista,1575427003
2060,138436,Leonardo Ribeiro,Jaboatão dos Guararapes,1575399505
2060,138437,Breno Correia,Triunfo,1574862683
2060,138442,Breno Castro,Ibimirim,1575226864
2060,138443,Vitoria Dias,Petrolina,1575640151
2060,138444,Mariana Martins,Recife,1575377988
2060,138445,Erick Goncalves,Jaboatão dos Guararapes,1573881313
2060,138446,Matilde Lima,Jaboatão dos Guararapes,1574819368
2060,138447,Kaua Almeida,Recife,1575476490
2060,138448,André Rodrigues,Recife,1575424696
2060,138449,Carolina Silva,Caruaru,1575590566
2060,138450,Isabela Alves,Recife,1575418714
2060,138454,Carolina Castro,Recife,1574622543
2060,138458,Júlio Pereira,Carpina,1575401802
2060,138459,Giovanna Correia,Sertânia,1575428391
2060,138460,Tiago Araujo,Abreu e Lima,1574874762
2060,138461,Beatriz Fernandes,Lajedo,1575504881
2060,138462,Diego Cavalcanti,Jaboatão dos Guararapes,1575544855
2060,138463,Nicole Silva,Custódia,1575414030
2060,138465,Bruno Oliveira,Custódia,1575644525
2060,138466,Gustavo Pinto,Caruaru,1572570035
2060,138467,Beatrice Carvalho,Camaragibe,1574965628
2060,138468,Raissa Gomes,Limoeiro,1573609330
2060,138470,Luan Cunha,Olinda,1575426407
2060,138471,Bianca Oliveira,Jaboatão dos Guararapes,1575397791
2060,138472,Manuela Souza,Petrolina,1572217932
2060,138473,Vitór Oliveira,Olinda,1575402488
2060,138474,Gabrielle Lima,Recife,1575296974
2060,138475,Estevan Castro,Recife,1574203870
2060,138479,Ágatha Martins,Igarassu,1575428301
2060,138480,Kauan Martins,Custódia,1575426757
2060,138481,Leonor Melo,Recife,1575425825
2060,138482,Daniel Barros,Petrolina,1575379192
2060,138484,Bruna Melo,Recife,1575580456
2060,138487,Arthur Ferreira,Recife,1571939908
2060,138488,Letícia Cardoso,Recife,1574204242
2060,138489,Lucas Ribeiro,Recife,1575215789
2060,138491,Clara Pinto,Águas Belas,1575338993
2060,138492,Estevan Carvalho,Recife,1574179082
2060,138493,Eduardo Pinto,Garanhuns,1575426870
2060,138497,Matilde Goncalves,Recife,1575209995
2060,138499,Manuela Lima,Olinda,1575631254
2060,138500,Camila Melo,Recife,1574813807
2060,138501,José Goncalves,Caruaru,1575626417
2060,138502,Victor Azevedo,Paulista,1572664746
2060,138505,Letícia Ribeiro,Belo Jardim,1572307935
2060,138509,Kauê Cardoso,Triunfo,1575608234
2060,138511,Danilo Castro,Bezerros,1575640887
2060,138515,João Castro,Recife,1574809032
2060,138516,Ryan Pereira,Olinda,1575427369
2060,138520,Tânia Cardoso,Petrolina,1575448642
2060,138521,Bianca Goncalves,Custódia,1574875272
2060,138523,Douglas Barros,Terezinha,1573934419
2060,138525,Bianca Azevedo,Canhotinho,1575563366
2060,138529,Vitória Almeida,Recife,1575379824
2060,138530,Kauã Martins,Lagoa do Itaenga,1575595285
2060,138531,Vitoria Fernandes,Passira,1573433307
2060,138532,Luan Barbosa,São José do Belmonte,1574217477
2060,138533,Kauã Silva,Recife,1572379589
2060,138535,Bruna Oliveira,Petrolina,1575595925
2060,138536,Bruno Melo,Paulo Afonso,1575541638
2060,138543,Rodrigo Rodrigues,Abreu e Lima,1573082358
2060,138546,Marina Correia,Brejo da Madre de Deus,1575589655
2060,138549,José Correia,Jaboatão dos Guararapes,1574713928
2060,138550,Leonor Almeida,Recife,1575485369
2060,138551,José Pinto,Terezinha,1574113274
2060,138553,Marisa Pinto,Camaragibe,1575339187
2060,138555,Aline Oliveira,Jaboatão dos Guararapes,1575222470
2060,138557,Nicole Silva,Floresta,1575586366
2060,138558,Beatrice Fernandes,Paulista,1574131784
2060,138559,Caio Santos,Recife,1575401926
2060,138562,Ryan Pereira,Belém de São Francisco,1575469541
2060,138566,Carlos Pinto,Paulista,1575629188
2060,138569,Isabelle Goncalves,Recife,1574786023
2060,138570,Larissa Araujo,São Bento do Una,1571793491
2060,138572,Nicolas Correia,Camaragibe,1575593473
2060,138573,Leila Azevedo,Recife,1574704890
2060,138579,Marina Melo,Vertentes,1575591535
2060,138580,Tiago Carvalho,Serrita,1574880456
2060,138581,Isabella Santos,Brejo da Madre de Deus,1575413309
2060,138585,Vitor Castro,Serra Talhada,1575639840
2060,138588,Victor Melo,Vitória de Santo Antão,1572397405
2060,138594,Carlos Cardoso,Olinda,1574212614
2060,138595,Mateus Melo,Exu,1575167993
2060,138596,Luiz Correia,Surubim,1575293381
2060,138597,Davi Sousa,Custódia,1575397343
2060,138598,Manuela Barros,Paulista,1574816018
2060,138601,Lavinia Melo,Paulista,1575467473
2060,138605,Guilherme Correia,Recife,1573608625
2060,138609,Vitór Rodrigues,Jaboatão dos Guararapes,1575550725
2060,138613,Mateus Ribeiro,Serra Talhada,1574809207
2060,138614,Júlio Cardoso,Recife,1574135430
2060,138615,Marcos Ferreira,Bom Jardim,1573500628
2060,138616,Kai Ferreira,Araripina,1575410325
2060,138617,Vitoria Martins,Recife,1575570909
2060,138620,Luís Gomes,São José da Coroa Grande,1572394824
2060,138621,Júlio Carvalho,Trindade,1574793038
2060,138626,José Goncalves,Recife,1575389565
2060,138631,Ryan Goncalves,Petrolina,1574780990
2060,138632,Ágatha Lima,Abreu e Lima,1575539933
2060,138634,Paulo Goncalves,Jaboatão dos Guararapes,1572995719
2060,138636,Clara Dias,Recife,1575233920
2060,138637,Isabelle Pereira,Paudalho,1575426591
2060,138638,Isabela Martins,Petrolina,1575419902
2060,138639,Isabella Dias,Petrolina,1572401390
2060,138640,Giovanna Cardoso,Recife,1575549207
2060,138641,Bianca Martins,Tabira,1573665605
2060,138643,Victor Dias,Sairé,1575408390
2060,138644,Arthur Correia,Igarassu,1573612172
2060,138646,Júlio Azevedo,Paulista,1574169329
2060,138647,Pedro Ribeiro,Recife,1575426738
2060,138648,Leila Souza,Vitória de Santo Antão,1572315916
2060,138649,Otávio Sousa,Custódia,1575475207
2060,138650,Marisa Martins,Recife,1573606545
2060,138651,Giovana Martins,Petrolina,1574901494
2060,138653,Erick Cavalcanti,Serra Talhada,1574123879
2060,138655,Sarah Barbosa,Recife,1575588648
2060,138656,Rafaela Melo,Arcoverde,1572393200
2060,138657,Luana Gomes,Surubim,1572471127
2060,138658,José Pinto,Paulista,1575061426
2060,138661,Douglas Ribeiro,Serra Talhada,1573605528
2060,138663,Lara Carvalho,Serra Talhada,1575413998
2060,138664,Manuela Melo,Caruaru,1575596677
2060,138666,Marcos Gomes,Paulista,1575467641
2060,138668,Otávio Gomes,Sertânia,1575552703
2060,138669,Rebeca Cavalcanti,Águas Belas,1574281755
2060,138672,Bruna Gomes,Buíque,1575639776
2060,138674,Tomás Lima,Santa Cruz do Capibaribe,1574702254
2060,138675,Diego Correia,Jaboatão dos Guararapes,1575424181
2060,138676,Yasmin Cavalcanti,Barra de Guabiraba,1574206444
2060,138679,Felipe Sousa,Belém de São Francisco,1575427358
2060,138680,Pedro Rodrigues,Petrolina,1575465775
2060,138682,Cauã Alves,Limoeiro,1574110833
2060,138683,Lavinia Sousa,Cabo de Santo Agostinho,1575417527
2060,138685,Fábio Martins,Santa Cecília,1574814270
2060,138686,Raissa Silva,Catende,1575495934
2060,138687,Lucas Correia,Paulista,1575588206
2060,138688,Bruna Alves,Belo Jardim,1572400120
2060,138692,Manuela Rodrigues,Nazaré da Mata,1575424545
2060,138694,Brenda Pinto,Paulista,1575640526
2060,138695,Giovanna Azevedo,Limoeiro,1573169630
2060,138696,Eduarda Pereira,Campo Formoso,1573008824
2060,138698,João Azevedo,Nazaré da Mata,1575421159
2060,138700,Douglas Pereira,Palmares,1575575216
2060,138703,Vinicius Barros,Recife,1575427635
2060,138704,Murilo Martins,Jaboatão dos Guararapes,1575410405
2060,138706,Clara Cunha,Brejão,1575569515
2060,138709,Isabella Correia,Floresta,1575456350
2060,138713,Luiza Santos,Ribeirão,1574810438
